;symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count
343;AGIETH;0,00000299;2,266;0,00013079;0,00013020;0,00013493;1559,00000000;0,00013319;2596,00000000;0,00013504;669,00000000;0,00013194;0,00013493;0,00012766;803672,00000000;105,11418998;1577945101602;1578031501602;1114094;1114488;395
344;AGIBNB;0,00002900;2,314;0,00127054;0,00124800;0,00128200;85,00000000;0,00127800;6531,00000000;0,00128800;85,00000000;0,00125300;0,00129900;0,00122300;108228,00000000;137,50746500;1577945053442;1578031453442;168788;169001;214
345;NXSBTC;-0,00000001;-0,041;0,00002429;0,00002447;0,00002445;24,00000000;0,00002427;47,00000000;0,00002442;715,00000000;0,00002446;0,00002482;0,00002376;248754,00000000;6,04259040;1577945104530;1578031504530;2502249;2503006;758
346;NXSETH;0,00000200;0,148;0,00133675;0,00135700;0,00135700;120,65000000;0,00134900;176,77000000;0,00136400;51,27000000;0,00135500;0,00135700;0,00130900;4164,50000000;5,56687922;1577943476817;1578029876817;292821;292885;65
347;NXSBNB;0,00000000;0,000;0,01293633;0,01286000;0,01294000;15,40000000;0,01283000;552,00000000;0,01297000;11,50000000;0,01294000;0,01320000;0,01275000;1045,90000000;13,53010700;1577944913934;1578031313934;105397;105439;43
348;ENJBNB;-0,00016600;-2,854;0,00566773;0,00582000;0,00565100;18,00000000;0,00561700;48,00000000;0,00565200;951,00000000;0,00581700;0,00584700;0,00549300;414469,00000000;2349,09869900;1577945100676;1578031500676;624925;626204;1280
349;DATABTC;-0,00000008;-4,233;0,00000183;0,00000189;0,00000181;887,00000000;0,00000181;15553,00000000;0,00000182;18709,00000000;0,00000189;0,00000190;0,00000176;45220092,00000000;82,58681159;1577945080751;1578031480751;3329569;3334045;4477
350;DATAETH;-0,00000287;-2,748;0,00010065;0,00010443;0,00010156;501,00000000;0,00010099;11538,00000000;0,00010156;14286,00000000;0,00010443;0,00010506;0,00009722;3175684,00000000;319,61747811;1577945094914;1578031494914;679102;682424;3323
351;ONTUSDT;-0,00400000;-0,774;0,50960486;0,51650000;0,51250000;357,93000000;0,51190000;3887,58000000;0,51260000;29,68000000;0,51650000;0,52070000;0,49460000;2424303,85000000;1235437,02058840;1577945102857;1578031502857;11616722;11623648;6927
352;TRXBNB;0,00000200;0,207;0,00097888;0,00096800;0,00097000;7298,00000000;0,00096900;461,00000000;0,00097000;901,00000000;0,00096800;0,00099100;0,00096600;20409097,00000000;19977,98800300;1577945098736;1578031498736;2614384;2623053;8670
353;TRXUSDT;0,00001000;0,076;0,01302954;0,01311000;0,01312000;188874,10000000;0,01312000;259416,70000000;0,01313000;112478,60000000;0,01311000;0,01326000;0,01269000;1480670746,50000000;19292462,79459200;1577945106010;1578031506010;21965951;21991648;25698
354;ETCUSDT;-0,06480000;-1,468;4,30424576;4,41780000;4,35020000;23,02000000;4,34730000;50,23000000;4,35220000;88,39000000;4,41500000;4,45850000;4,16800000;2060675,16000000;8869652,31886800;1577945105856;1578031505856;9299185;9333772;34588
355;ETCBNB;-0,00410000;-1,259;0,32746493;0,32570000;0,32160000;1,58000000;0,32050000;10,12000000;0,32280000;28,88000000;0,32570000;0,32950000;0,31990000;25806,40000000;8450,69109100;1577945101331;1578031501331;559196;560540;1345
356;ICXUSDT;-0,00230000;-2,023;0,11060575;0,11370000;0,11140000;4235,51000000;0,11110000;1040,00000000;0,11160000;829,07000000;0,11370000;0,11520000;0,10660000;2064739,56000000;228372,06020700;1577945105611;1578031505611;5584162;5585986;1825
357;SCBTC;0,00000000;0,000;0,00000018;0,00000018;0,00000018;51467,00000000;0,00000018;202890851,00000000;0,00000019;94917865,00000000;0,00000018;0,00000019;0,00000018;14788845,00000000;2,68611493;1577945082611;1578031482611;1792189;1792369;181
358;SCETH;0,00000011;1,107;0,00000998;0,00000997;0,00001005;5897,00000000;0,00001005;20932,00000000;0,00001007;1287,00000000;0,00000994;0,00001011;0,00000984;3414679,00000000;34,06734209;1577944960937;1578031360937;871357;871619;263
359;SCBNB;0,00000140;1,472;0,00009595;0,00009510;0,00009650;1180,00000000;0,00009590;1180,00000000;0,00009670;1300,00000000;0,00009510;0,00009690;0,00009510;1941593,00000000;186,30404070;1577944960928;1578031360928;253339;253464;126
360;NPXSBTC;0,00000000;0;0;0,00000003;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029812;1576060429812;-1;-1;0
361;NPXSETH;0,00000000;0,000;0,00000096;0,00000096;0,00000096;1967829,00000000;0,00000095;204792266,00000000;0,00000096;62990160,00000000;0,00000096;0,00000097;0,00000095;584376261,00000000;558,13021497;1577945087158;1578031487158;2875416;2876233;818
362;VENUSDT;0,00000000;0;0;0,00010000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029868;1576060429868;-1;-1;0
363;KEYBTC;0,00000001;4,348;0,00000024;0,00000023;0,00000024;1125,00000000;0,00000023;57529744,00000000;0,00000024;11458298,00000000;0,00000023;0,00000025;0,00000022;86091410,00000000;20,29934225;1577945033327;1578031433327;4514583;4515287;705
364;KEYETH;0,00000032;2,502;0,00001299;0,00001280;0,00001311;3345,00000000;0,00001315;3345,00000000;0,00001316;24948,00000000;0,00001279;0,00001341;0,00001239;10632551,00000000;138,16598054;1577944956591;1578031356591;1246781;1247336;556
365;NASBTC;-0,00000140;-2,772;0,00004955;0,00005060;0,00004910;102,24000000;0,00004900;990,63000000;0,00004910;2599,95000000;0,00005050;0,00005060;0,00004830;333941,06000000;16,54745248;1577945105844;1578031505844;3834900;3836902;2003
366;NASETH;-0,00006600;-2,363;0,00273003;0,00279400;0,00272700;100,00000000;0,00273000;114,75000000;0,00276000;120,21000000;0,00279300;0,00281500;0,00266000;14824,25000000;40,47057326;1577944232640;1578030632640;1222699;1222878;180
367;NASBNB;-0,00063000;-2,363;0,02642470;0,02644000;0,02603000;91,20000000;0,02598000;990,60000000;0,02628000;96,80000000;0,02666000;0,02694000;0,02578000;11358,80000000;300,15290000;1577945050930;1578031450930;206227;206363;137
368;MFTBTC;-0,00000001;-8,333;0,00000011;0,00000012;0,00000011;37455,00000000;0,00000011;531236444,00000000;0,00000012;119586211,00000000;0,00000012;0,00000012;0,00000011;18281730,00000000;2,07880413;1577945058124;1578031458124;3440826;3440898;73
369;MFTETH;0,00000009;1,400;0,00000645;0,00000645;0,00000652;47701,00000000;0,00000647;7182,00000000;0,00000653;51957,00000000;0,00000643;0,00000652;0,00000636;8458426,00000000;54,53108611;1577944732870;1578031132870;1474101;1474257;157
370;MFTBNB;0,00000050;0,809;0,00006283;0,00006180;0,00006230;23787,00000000;0,00006170;23709,00000000;0,00006210;2407,00000000;0,00006180;0,00006350;0,00006170;1614049,00000000;101,40974700;1577944732876;1578031132876;352685;352790;106
371;DENTBTC;0,00000000;0;0;0,00000004;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974029947;1576060429947;-1;-1;0
372;DENTETH;0,00000006;5,042;0,00000121;0,00000119;0,00000125;65305,00000000;0,00000124;1168620,00000000;0,00000125;17154986,00000000;0,00000119;0,00000126;0,00000116;613963392,00000000;742,13711159;1577945095607;1578031495607;1228676;1229796;1121
373;ARDRBTC;-0,00000003;-0,568;0,00000527;0,00000528;0,00000525;2286,00000000;0,00000523;2272,00000000;0,00000526;437,00000000;0,00000528;0,00000531;0,00000520;782361,00000000;4,12542185;1577945060387;1578031460387;2002722;2003244;523
374;ARDRETH;0,00000194;0,666;0,00028886;0,00029057;0,00029340;772,00000000;0,00029147;36,00000000;0,00029533;3308,00000000;0,00029146;0,00029726;0,00028509;15622,00000000;4,51257966;1577945003696;1578031403696;401296;401386;91
375;ARDRBNB;0,00000000;0;0;0,00316800;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974030050;1576060430050;-1;-1;0
376;NULSUSDT;-0,00350000;-1,521;0,22447745;0,23010000;0,22660000;85,06000000;0,22540000;242,37000000;0,22650000;194,93000000;0,23010000;0,23370000;0,21930000;286562,23000000;64326,75994100;1577945087534;1578031487534;2347340;2348933;1594
377;HOTBTC;0,00000000;0,000;0,00000009;0,00000009;0,00000009;382570,00000000;0,00000008;1704691318,00000000;0,00000009;642095494,00000000;0,00000009;0,00000009;0,00000008;108063868,00000000;9,32655719;1577945060452;1578031460452;2522949;2523245;297
378;HOTETH;0,00000001;0,209;0,00000475;0,00000479;0,00000480;932207,00000000;0,00000480;43801,00000000;0,00000481;200420,00000000;0,00000479;0,00000485;0,00000467;255685629,00000000;1215,27479604;1577945084781;1578031484781;3736500;3738515;2016
379;VETBTC;-0,00000001;-1,333;0,00000074;0,00000074;0,00000074;200,00000000;0,00000073;12203523,00000000;0,00000074;21166290,00000000;0,00000075;0,00000076;0,00000072;376265609,00000000;277,74470927;1577945105970;1578031505970;5762354;5766874;4521
